Filename,PESQ,STOI
/Data/user_mhb/End2End_bopenslr/End2End_prac_openslr_SE_2/DATA/bopenslr_se/test/n/01e91/01e91-00b25bf18a.wav,2.35178,0.62728
/Data/user_mhb/End2End_bopenslr/End2End_prac_openslr_SE_2/DATA/bopenslr_se/test/n/01e91/01e91-00b1a91838.wav,2.29045,0.68587
/Data/user_mhb/End2End_bopenslr/End2End_prac_openslr_SE_2/DATA/bopenslr_se/test/n/01e91/01e91-013a376e49.wav,2.53789,0.59349
Average,2.3933733333333334,0.6355466666666666
