Filename,PESQ,STOI
/Data/user_mhb/End2End_bopenslr/End2End_prac_openslr_SE_2/DATA/bopenslr_se/test/n/01e91/01e91-00b25bf18a.wav,2.45135,0.61397
/Data/user_mhb/End2End_bopenslr/End2End_prac_openslr_SE_2/DATA/bopenslr_se/test/n/01e91/01e91-00b1a91838.wav,2.40809,0.71459
/Data/user_mhb/End2End_bopenslr/End2End_prac_openslr_SE_2/DATA/bopenslr_se/test/n/01e91/01e91-013a376e49.wav,2.60811,0.61474
Average,2.4891833333333335,0.6477666666666666
